,ref_point_id,total_area,distance_to_centroid,city,log_distance,log_area
2,2,1188052.920144639,4551.183881387709,Paderborn,8.423142671812068,13.987826323488898
3,3,1553554.155250765,4349.473272432601,Paderborn,8.377810029954029,14.25605586736262
4,4,1154684.257528116,3755.319788198353,Paderborn,8.230928723873872,13.959337494460085
5,5,3789294.8832932147,1253.1006201631706,Paderborn,7.133376255074293,15.147690513125307
6,6,1392640.6809386997,8174.707388043354,Paderborn,9.008800201613335,14.146712273284725
7,7,412258.7869439564,7184.821471180953,Paderborn,8.879725950769622,12.92940655479495
8,8,472193.8595838703,6391.142213820375,Paderborn,8.762668281604297,13.065144899702895
9,9,833009.752550061,3705.1875523344765,Paderborn,8.217489157861781,13.632800628823615
10,10,799448.306867254,8416.490148745725,Paderborn,9.037948173389221,13.591677152339354
11,11,1123218.7195156487,6876.128047847867,Paderborn,8.835810988762136,13.931708978350246
12,12,1286765.5885135164,7120.72419787282,Paderborn,8.870764712417971,14.067642332082006
13,13,734184.7341282957,8238.890297363843,Paderborn,9.016620941184323,13.50651595730391
14,14,789498.9022396886,6433.5506122107745,Paderborn,8.769281859573315,13.57915372222682
15,15,1619091.0619313857,6433.186215592334,Paderborn,8.769225217920747,14.297375476866415
16,16,628178.9330734294,6209.997746600506,Paderborn,8.733915812061195,13.350580330143
17,17,992580.9810085391,3811.020222137754,Paderborn,8.24565220711477,13.808063881170666
18,18,1560110.3178505492,2707.5283943988175,Paderborn,7.903791466132737,14.260267093296285
19,19,604343.1479332834,3706.8164162133603,Paderborn,8.217928678377964,13.311897441311991
20,20,3687820.2826691624,3740.073286827008,Paderborn,8.226860485624881,15.120546132175482
21,21,470295.04185198806,6137.760226581559,Paderborn,8.722215170646969,13.061115525355747
22,22,329353.52000249876,4158.896600009457,Paderborn,8.333005077690515,12.704886981737545
23,23,1121798.7444403945,3338.688540108541,Paderborn,8.11333335620039,13.930443976819157
24,24,1310873.9520940306,3153.5502151970777,Paderborn,8.056284149616399,14.086204611742112
25,25,1029546.5710784439,3814.85373263014,Paderborn,8.246657602912821,13.844629041025618
26,26,482016.26001806604,9338.663646254316,Paderborn,9.141918442426679,13.085733126941058
27,27,689760.570250309,4495.308672633119,Paderborn,8.410789614766744,13.444099816717904
28,28,677552.0790957236,6383.936980398092,Paderborn,8.761540267589394,13.426241698295666
29,29,3953092.5777504602,2408.6350618266233,Paderborn,7.786815501652515,15.190008761622716
30,30,567579.1419881696,4751.611574118047,Paderborn,8.466239118248357,13.249135475862312
31,31,767652.3281309163,5092.917002430652,Paderborn,8.535606030351003,13.551092211885047
32,32,880788.9637290118,8015.693323761595,Paderborn,8.989156564579016,13.688573334485827
33,33,3848882.16005285,4028.698049627556,Paderborn,8.30119853813557,15.163293316066595
34,34,1036905.3405046968,5718.257991326743,Paderborn,8.651419491019148,13.851751200986088
35,35,857973.9103940702,6528.4833879252565,Paderborn,8.78392994229791,13.662328970541664
36,36,710311.762265353,7712.5532401567125,Paderborn,8.950604571289553,13.47345925442271
37,37,648580.6975993837,7515.658067734092,Paderborn,8.924743865583373,13.38254171231289
38,38,1619014.38923157,3661.8285260633047,Paderborn,8.205717898923295,14.297328120348238
39,39,3830317.742851653,1790.66129134471,Paderborn,7.4903402671153625,15.158458319295773
40,40,863263.3833151343,6049.1068983614405,Paderborn,8.70766592002242,13.668475118537952
41,41,697612.7687694721,6254.886451574439,Paderborn,8.74111826951073,13.455419455264714
42,42,544499.84242244,8024.499888151963,Paderborn,8.990254626822892,13.20762293195647
43,43,1151644.203170556,5702.17651136944,Paderborn,8.648603225038638,13.956701221119104
44,44,1048655.6421570461,6895.598985944906,Paderborn,8.83863865896253,13.863019560994326
45,45,949423.165586289,8517.675763937888,Paderborn,9.04989878494744,13.763609885040022
46,46,606715.3126418607,9673.441458252548,Paderborn,9.177139415335361,13.315814952843565
47,47,478773.61632082704,4090.809991304506,Paderborn,8.316498271312884,13.078983147390016
48,48,3142092.8062922372,4130.600484112096,Paderborn,8.32617807105494,14.960399634691923
49,49,668166.07190847,9890.754632591357,Paderborn,9.199355724293463,13.4122920322617
50,50,5422892.456078593,1822.5894625877256,Paderborn,7.508013550517675,15.506139894551248
51,51,1061206.6933274365,7088.597478445194,Paderborn,8.866242783095382,13.874917208545314
52,52,6146416.241207906,3697.6417223323547,Paderborn,8.215450523081607,15.631379744925653
53,53,1283991.0356974925,1418.7453992693993,Paderborn,7.257528238418745,14.065483781663664
54,54,1570463.0496785818,6583.82048958127,Paderborn,8.79237047734082,14.266881069940396
55,55,1155689.7329949623,4194.536994067888,Paderborn,8.341538241908415,13.96020789512634
56,56,3250979.090412394,3035.1674742731675,Paderborn,8.018021882950812,14.994466767525092
57,57,1101985.6091605013,7872.9843852075,Paderborn,8.971192479848003,13.912624209771709
58,58,2083765.7917448073,4644.563458299389,Paderborn,8.443452665841004,14.549687291540227
59,59,1684851.5554553214,4857.866916725313,Paderborn,8.4883547145235,14.337188020235144
60,60,2961629.704810395,5318.6462326924275,Paderborn,8.578974082414314,14.901250250738373
0,0,3104398.139734291,2035.8819449081516,Würzburg,7.618684392152425,14.948330418726757
1,1,929508.2639203421,4835.949918492772,Würzburg,8.483832855703552,13.74241097681992
2,2,2059855.3308955627,3042.865042590362,Würzburg,8.02055479879529,14.538146310579082
3,3,1145975.7209492899,4581.104190182525,Würzburg,8.429695337610315,13.951766990124273
4,4,5330390.70657385,1700.2334085971802,Würzburg,7.438520819794451,15.488935096752629
5,5,4045240.3250743723,800.4979407419781,Würzburg,6.685233959968723,15.213051519583617
6,6,1463099.3666381948,4194.257042094415,Würzburg,8.341471497636862,14.196067597475855
7,7,1394533.8122125033,6158.979364618151,Würzburg,8.725666355237877,14.148070732591517
8,8,612606.2758478238,4490.364107773887,Würzburg,8.409689070493846,13.325477717937908
9,9,1915287.892838809,2409.926977552886,Würzburg,7.787351726255067,14.465378504983669
10,10,920666.6861946667,5822.5822596153075,Würzburg,8.669499129544539,13.732853345493982
11,11,1353011.9653732819,5836.922783311786,Würzburg,8.671959016285003,14.117843750700873
12,12,2640975.79245426,4502.417940026611,Würzburg,8.41236985145962,14.786659025184349
13,13,1527911.4779122635,3351.6543946966062,Würzburg,8.117209352078913,14.23941231372691
14,14,3023344.827040512,1805.3766141012488,Würzburg,7.498524499474105,14.921874335083187
15,15,4617122.044063358,1704.156558869902,Würzburg,7.440825580439872,15.345282134768388
16,16,447084.5467779774,3981.067412928388,Würzburg,8.28930525652396,13.010502998390523
17,17,5253105.309159516,2487.3267191006694,Würzburg,7.818963805943284,15.474329947167003
18,18,2124579.4121895707,3887.0033922836565,Würzburg,8.265393803577249,14.569084417075683
19,19,6539743.155044129,1496.386306471707,Würzburg,7.310808351450904,15.693408449733148
20,20,4690712.112574631,1357.0456891311508,Würzburg,7.213065328487787,15.361094965266345
21,21,2595747.637774446,2064.1743086921733,Würzburg,7.632485574921336,14.769385140129438
22,22,1643788.3058030647,4959.53325613217,Würzburg,8.509066913704885,14.31251407854729
23,23,1340998.968349412,5379.909827335073,Würzburg,8.59042689229698,14.108925392949136
24,24,2676306.481319335,2791.2530442743105,Würzburg,7.934245893802877,14.799948223313244
25,25,2039017.9305062569,4289.5798293375565,Würzburg,8.363944065246086,14.527978843292452
26,26,1052306.4429496399,3003.702920369959,Würzburg,8.007601113309855,13.866494925440978
27,27,1238747.2498404048,3027.953534456078,Würzburg,8.015642269147683,14.029611144515217
28,28,1268758.8000691216,6096.975854890216,Würzburg,8.715548165737635,14.053549657763252
29,29,1656509.1459845514,4818.545994455728,Würzburg,8.480227500634543,14.320223021977327
30,30,1461090.5916888153,4058.333577976707,Würzburg,8.308527719564413,14.194693695442137
31,31,547487.5717558244,5588.9600245914335,Würzburg,8.62854850672872,13.213095040425783
32,32,3093068.713518343,4245.849260258428,Würzburg,8.35369714004526,14.944674267236262
33,33,1510531.2967152447,2399.1343975360314,Würzburg,7.782863283586481,14.227971999034963
34,34,1892592.4427621036,2158.9085943187797,Würzburg,7.677358092573076,14.453458110002806
35,35,1759511.912032225,4020.8227149130307,Würzburg,8.299241816124999,14.380547005844319
36,36,411378.8913289739,4115.715424939985,Würzburg,8.322567955822247,12.927269945523841
37,37,2666617.500599008,3134.95265999964,Würzburg,8.050369352474425,14.79632137353066
38,38,2415055.7667167615,4761.5433493052515,Würzburg,8.468327127720611,14.697232936610382
39,39,2230450.0670991307,4529.461062137591,Würzburg,8.418358240568935,14.617713946883885
40,40,704117.239863176,4507.649249773691,Würzburg,8.413531065959958,13.464700155171506
41,41,1107750.2213617223,3717.5818908480383,Würzburg,8.220828706564596,13.917841688891752
42,42,1549803.3027563752,3031.057783778968,Würzburg,8.01666694113836,14.25363857939526
43,43,8334452.349517117,1300.735621515851,Würzburg,7.1706852461142,15.935908367091406
44,44,837081.7581180558,5162.474967381888,Würzburg,8.549171388324242,13.637677024651124
45,45,799164.2741794639,5851.026729490436,Würzburg,8.67437243414055,13.59132180333967
46,46,3920659.3362552407,2454.9066262754286,Würzburg,7.805844005401611,15.18177039564724
47,47,6807534.616341354,447.9566520638993,Würzburg,6.104696468947613,15.733540588547068
48,48,810129.1366824419,2871.7987544050234,Würzburg,7.962693856126992,13.604948941944343
49,49,1610760.5463599109,2854.960058075038,Würzburg,7.956813131825886,14.29221701446349
50,50,1644263.3582081213,5456.236073053178,Würzburg,8.60451446710872,14.312803035325896
51,51,1567429.9144467579,6401.141117090641,Würzburg,8.764231552999702,14.264947838812907
52,52,1055939.2402840708,3493.672879355884,Würzburg,8.158708862772373,13.869941203983212
53,53,1101791.0951674853,3229.136471974522,Würzburg,8.079970034335433,13.912447681911024
54,54,1313634.601270724,4969.804945403576,Würzburg,8.511135871922844,14.088308358130224
0,0,5683485.063997077,1752.309582831899,Recklinghausen,7.468689958415906,15.55307517014681
1,1,2771456.9775088266,3782.454880475099,Recklinghausen,8.238128517098332,14.834883724542303
2,2,1883800.3276264514,2578.7126558115765,Recklinghausen,7.855045582772732,14.44880174528869
